ctprvn_cd,objt_id,fclty_cd,data_yr,emd_cd,fclty_nm,telno,rn_adres,sgg_cd,fclty_ty,x,y,adres
11,225188,509010,2025,11320105,세븐일레븐쌍문안길점,,서울특별시 도봉구 도봉로113길 7,11320,편의점,14141317.76,4529810.682,서울특별시 도봉구 쌍문동 96-1
11,225189,509010,2025,11140162,세븐약수시장점,,서울특별시 중구 다산로8길 20,11140,편의점,14138743.34,4516428.157,서울특별시 중구 신당동 366-2
11,225190,509010,2025,11620102,이마트24서원은혜점,,서울특별시 관악구 신림로36길 22,11620,편의점,14130743.86,4505646.403,서울특별시 관악구 신림동 94-95
11,225191,509010,2025,11470103,씨유신월충효점,,서울특별시 양천구 화곡로3길 8,11470,편의점,14118320.95,4514655.349,서울특별시 양천구 신월동 16-23
11,225192,509010,2025,11305102,한국미니스톱번동주공점,,서울특별시 강북구 한천로105길 33,11305,편의점,14142679.37,4526659.61,서울특별시 강북구 번동 242-1
11,225193,509010,2025,11110168,지에스25종로방통대2점,,서울특별시 종로구 이화장길 78,11110,편의점,14138092.2,4520077.473,서울특별시 종로구 동숭동 192-18
11,225194,509010,2025,11740105,더까까주까신명초점,,서울특별시 강동구 천중로 246,11740,편의점,14154002.5,4514708.02,서울특별시 강동구 길동 98
11,225195,509010,2025,11740109,지에스25강동천중로점,,서울특별시 강동구 천중로16길 29,11740,편의점,14151942.12,4515156.707,서울특별시 강동구 천호동 389-9
11,225196,509010,2025,11620102,미니스톱신림,,서울특별시 관악구 신림로68길 10,11620,편의점,14129773.58,4507127.555,서울특별시 관악구 신림동 1424-4
11,225197,509010,2025,11380105,지에스25구산,,서울특별시 은평구 연서로11길 20-5,11380,편의점,14127916.89,4524318.395,서울특별시 은평구 구산동 18-20
11,225198,509010,2025,11590102,GS25상도성대점,,서울특별시 동작구 성대로8길 2,11590,편의점,14130240.08,4508767.797,서울특별시 동작구 상도동 259-16
11,225199,509010,2025,11530106,미니스톱덕의초교점,,서울특별시 구로구 고척로51길 12,11530,편의점,14121492.37,4509824.071,서울특별시 구로구 고척동 168-39
11,225200,509010,2025,11230102,씨유용두,,서울특별시 동대문구 천호대로17길 38,11230,편의점,14141188.47,4519664.199,서울특별시 동대문구 용두동 102-117
45,225201,509010,2025,45800360,씨유블루씨격포항구점,,전북특별자치도 부안군 변산면 격포중앙길 5,45800,편의점,14078856.64,4248715.188,전북특별자치도 부안군 변산면 격포리 468-1
45,225202,509010,2025,45111140,로그인마트편의점,,전북특별자치도 전주시 완산구 용머리로 73,45111,편의점,14150726.6,4274103.334,전북특별자치도 전주시 완산구 효자동1가 289-3
45,225203,509010,2025,45210102,세븐일레븐김제,,전북특별자치도 김제시 동서18길 9,45210,편의점,14126266.66,4273569.444,전북특별자치도 김제시 신풍동 585-9
45,225204,509010,2025,45730320,씨유무주리조트유스호스텔점,,전북특별자치도 무주군 설천면 만선로 185,45730,편의점,14220811.99,4285512.357,전북특별자치도 무주군 설천면 심곡리 산43-15
45,225205,509010,2025,45113115,세븐일레븐전주우아동신점,,전북특별자치도 전주시 덕진구 우아4길 23,45113,편의점,14155269.65,4280025.4,전북특별자치도 전주시 덕진구 우아동3가 744-145
45,225206,509010,2025,45210350,세븐일레븐김제벚꽃점,,전북특별자치도 김제시 백구면 번영로 2192,45210,편의점,14130981.41,4288065.645,전북특별자치도 김제시 백구면 삼정리 324-18
45,225207,509010,2025,45111140,미니스톱전주,,전북특별자치도 전주시 완산구 효동2길 23,45111,편의점,14151686.43,4273739.673,전북특별자치도 전주시 완산구 효자동1가 205-12
45,225208,509010,2025,45190460,지에스25남원산내점,,전북특별자치도 남원시 산내면 대정길 10,45190,편의점,14206925.33,4220898.007,전북특별자치도 남원시 산내면 대정리 746-3
45,225209,509010,2025,45800250,미니스톱부안주공점,,전북특별자치도 부안군 부안읍 진성길 20,45800,편의점,14108513.54,4262842.846,전북특별자치도 부안군 부안읍 봉덕리 811
45,225210,509010,2025,45140250,GS25함열,,전북특별자치도 익산시 함열읍 함열중앙로 68,45140,편의점,14133650.89,4311311.749,전북특별자치도 익산시 함열읍 와리 205-7
45,225211,509010,2025,45111128,세븐전주화산점,,전북특별자치도 전주시 완산구 산월2길 43,45111,편의점,14150755.77,4275044.025,전북특별자치도 전주시 완산구 중화산동2가 637
45,225212,509010,2025,45111127,세븐일레븐전주서원,,전북특별자치도 전주시 완산구 서원로 388,45111,편의점,14152691.64,4275149.217,전북특별자치도 전주시 완산구 중화산동1가 189-4
45,225213,509010,2025,45111141,와인스타,,전북특별자치도 전주시 완산구 홍산1길 7,45111,편의점,14149654.23,4275074.682,전북특별자치도 전주시 완산구 효자동2가 1157-4
45,225214,509010,2025,45111117,지에스25전주영화로점,,전북특별자치도 전주시 완산구 문화광장로 2,45111,편의점,14153699.84,4276065.661,전북특별자치도 전주시 완산구 고사동 13
45,225215,509010,2025,45140250,씨유익산함열점,,전북특별자치도 익산시 함열읍 함열중앙로 24,45140,편의점,14133112.4,4311451.301,전북특별자치도 익산시 함열읍 와리 549-10
45,225216,509010,2025,45111137,씨유전주,,전북특별자치도 전주시 완산구 용리로 177,45111,편의점,14151791.66,4272969.753,전북특별자치도 전주시 완산구 삼천동1가 585-10
45,225217,509010,2025,45140134,씨유부송,,전북특별자치도 익산시 선화로73길 28,45140,편의점,14137244.21,4294866.923,전북특별자치도 익산시 부송동 235-7
45,225218,509010,2025,45800360,상록씨유뉴변산농협연,,전북특별자치도 부안군 변산면 궁항로 72,45800,편의점,14079326.06,4246362.809,전북특별자치도 부안군 변산면 도청리 1119
45,225219,509010,2025,45130134,세븐일레븐군산조촌로점,,전북특별자치도 군산시 양안로 78,45130,편의점,14108818.3,4296481.641,전북특별자치도 군산시 조촌동 923-1
45,225220,509010,2025,45730320,씨유무주리조트만선점,,전북특별자치도 무주군 설천면 만선로 185,45730,편의점,14220811.99,4285512.357,전북특별자치도 무주군 설천면 심곡리 산43-15
45,225221,509010,2025,45730320,세븐일레븐무주구,,전북특별자치도 무주군 설천면 구천동1로 87,45730,편의점,14224063.14,4286907.379,전북특별자치도 무주군 설천면 삼공리 418-19
45,225222,509010,2025,45113108,씨유공단대로점,,전북특별자치도 전주시 덕진구 기린대로 702,45113,편의점,14149288.88,4280532.928,전북특별자치도 전주시 덕진구 팔복동1가 139-15
45,225223,509010,2025,45113105,편의점,,전북특별자치도 전주시 덕진구 명륜4길 17,45113,편의점,14151662.14,4279104.302,전북특별자치도 전주시 덕진구 덕진동1가 1261-4
45,225224,509010,2025,45140113,CU익산남중점,,전북특별자치도 익산시 인북로 145,45140,편의점,14132475.41,4292643.278,전북특별자치도 익산시 남중동 147-9
45,225225,509010,2025,45113128,이마트24전주여의점,,전북특별자치도 전주시 덕진구 쪽구름로 42,45113,편의점,14146207.36,4282646.547,전북특별자치도 전주시 덕진구 여의동2가 708-4
11,225226,509010,2025,11380104,아이지에이마트서오릉로점,,서울특별시 은평구 갈현로 208,11380,편의점,14127988.19,4525310.912,서울특별시 은평구 갈현동 495-22
11,225227,509010,2025,11140101,세븐일레븐무교다동점,,서울특별시 중구 을지로1길 47,11140,편의점,14135313.39,4518615.277,서울특별시 중구 무교동 10-2
11,225228,509010,2025,11170119,GS25효창점,,서울특별시 용산구 임정로 111,11170,편의점,14133479.81,4515600.403,서울특별시 용산구 효창동 3-292
11,225229,509010,2025,11710105,지에스25석촌역점,,서울특별시 송파구 백제고분로 354,11710,편의점,14149332.47,4509626.859,서울특별시 송파구 석촌동 285-4
11,225230,509010,2025,11140118,GS25남산단암점,,서울특별시 중구 소월로 10,11140,편의점,14134838.16,4517248.852,서울특별시 중구 남대문로5가 120
11,225231,509010,2025,11680105,지에스25삼성,,서울특별시 강남구 삼성로115길 16-1,11680,편의점,14143209.48,4511090.606,서울특별시 강남구 삼성동 24-25
11,225232,509010,2025,11650108,GS25,,서울특별시 서초구 서초대로46길 77,11650,편의점,14138935.25,4507637.474,서울특별시 서초구 서초동 1559-12
11,225233,509010,2025,11500104,지에스25강서자이타워,,서울특별시 강서구 양천로 401,11500,편의점,14120614.5,4518254.647,서울특별시 강서구 가양동 1498
11,225234,509010,2025,11260105,지에스GS25중랑면일점,,서울특별시 중랑구 용마공원로2길 50,11260,편의점,14148638.44,4522071.052,서울특별시 중랑구 망우동 411-33
11,225235,509010,2025,11530102,세븐일레븐구로빌란트점,,서울특별시 구로구 디지털로30길 31,11530,편의점,14126052.65,4506629.138,서울특별시 구로구 구로동 222-8
11,225236,509010,2025,11305103,GS25수유베니키아점,,서울특별시 강북구 한천로 1163,11305,편의점,14139348.77,4529747.842,서울특별시 강북구 수유동 273-77
11,225237,509010,2025,11170122,세븐일레븐용산리첸시아점,,서울특별시 용산구 백범로 341,11170,편의점,14134011.77,4514362.082,서울특별시 용산구 문배동 40-31
11,225238,509010,2025,11530102,지에스GS25뉴구로가온,,서울특별시 구로구 도림로14길 15,11530,편의점,14125287.27,4507253.276,서울특별시 구로구 구로동 779-5
11,225239,509010,2025,11470102,지에스25목동준과학학원점,,서울특별시 양천구 신목로 106,11470,편의점,14123773.47,4512384.457,서울특별시 양천구 목동 404-160
11,225240,509010,2025,11170119,지에스25효창행복,,서울특별시 용산구 효창원로69길 15,11170,편의점,14133263.26,4514906.582,서울특별시 용산구 효창동 5-31
11,225241,509010,2025,11680101,세븐일레븐역삼MG,,서울특별시 강남구 테헤란로 335,11680,편의점,14142945.71,4509698.406,서울특별시 강남구 역삼동 705-19
11,225242,509010,2025,11530110,GS25뉴온수역점,,서울특별시 구로구 경인로3길 82,11530,편의점,14117904.11,4507887.462,서울특별시 구로구 온수동 53-4
11,225243,509010,2025,11680105,세븐L7강남점,,서울특별시 강남구 테헤란로 415,11680,편의점,14143321.76,4509834.85,서울특별시 강남구 삼성동 142-41
11,225244,509010,2025,11410120,세븐일레븐,,서울특별시 서대문구 모래내로 241-59,11410,편의점,14129171.04,4519698.321,서울특별시 서대문구 남가좌동 335-1
11,225245,509010,2025,11350102,세븐일레븐광운대,,서울특별시 노원구 석계로13길 48,11350,편의점,14144379.46,4526058.185,서울특별시 노원구 월계동 411-13
11,225246,509010,2025,11560112,CU영등포태광점,,서울특별시 영등포구 선유동1로 28,11560,편의점,14125569.46,4512467.737,서울특별시 영등포구 당산동2가 162-7
11,225247,509010,2025,11500105,이마트24서울창업엠,,서울특별시 강서구 마곡중앙8로 14,11500,편의점,14118532.75,4517648.354,서울특별시 강서구 마곡동 771-1
11,225248,509010,2025,11170109,이마트24smart용산청운점,,서울특별시 용산구 효창원로 240,11170,편의점,14133517.72,4515843.993,서울특별시 용산구 청파동1가 205-3
11,225249,509010,2025,11440123,주아킹망원,,서울특별시 마포구 희우정로16길 42,11440,편의점,14126911.66,4516698.35,서울특별시 마포구 망원동 399-19
11,225250,509010,2025,11680101,지에스25강남타운점,,서울특별시 강남구 테헤란로 115,11680,편의점,14140904.44,4508899.615,서울특별시 강남구 역삼동 649-10
11,225251,509010,2025,11620102,GS25관악장원점,,서울특별시 관악구 대학길 84,11620,편의점,14130616.93,4504403.534,서울특별시 관악구 신림동 253-3
11,225252,509010,2025,11305104,씨유우이상아점,,서울특별시 강북구 삼양로159길 29,11305,편의점,14138927.19,4531223.652,서울특별시 강북구 우이동 114-1
11,225253,509010,2025,11440125,이마트24성산,,서울특별시 마포구 새터산16길 15,11440,편의점,14127389.87,4518510.61,서울특별시 마포구 성산동 200-48
11,225254,509010,2025,11305101,지에스25미아,,서울특별시 강북구 도봉로53길 45,11305,편의점,14140153.5,4526774.935,서울특별시 강북구 미아동 224-30
11,225255,509010,2025,11710107,세븐일레븐가락시장역점,,서울특별시 송파구 중대로 105,11710,편의점,14150940.47,4508131.097,서울특별시 송파구 가락동 99-7
11,225256,509010,2025,11710108,씨유문정,,서울특별시 송파구 송이로31길 20,11710,편의점,14152463.36,4507578.513,서울특별시 송파구 문정동 136
11,225257,509010,2025,11410116,지에스25창천,,서울특별시 서대문구 신촌로7길 5,11410,편의점,14129914.34,4517119.288,서울특별시 서대문구 창천동 502-7
11,225258,509010,2025,11680106,씨유대치,,서울특별시 강남구 남부순환로 2911,11680,편의점,14144027.66,4507970.018,서울특별시 강남구 대치동 653
11,225259,509010,2025,11545103,세븐시흥초교점,,서울특별시 금천구 독산로 86-1,11545,편의점,14127120.97,4502738.475,서울특별시 금천구 시흥동 819-9
11,225260,509010,2025,11560132,씨유신길썬,,서울특별시 영등포구 신길로 42,11560,편의점,14127402.93,4508537.878,서울특별시 영등포구 신길동 4662
11,225261,509010,2025,11650101,지에스25방배내방점,,서울특별시 서초구 서초대로 122,11650,편의점,14137107.18,4507349.168,서울특별시 서초구 방배동 895-16
11,225262,509010,2025,11710104,세븐일레븐송파일신점,,서울특별시 송파구 송파대로36길 5-14,11710,편의점,14150091.44,4509110.176,서울특별시 송파구 송파동 194-4
